emp_no,salary
233032,45793
233040,45366
233048,86832
233056,84074
233059,62291
233060,40000
233066,56419
233067,40000
233075,48663
233077,58508
233079,40000
233094,40000
233095,42434
233097,62261
233099,73105
233102,40000
233103,40000
233106,73291
233115,56383
233118,40000
233119,75537
233121,40000
233126,40000
233127,72043
233132,53972
233136,48950
233147,44153
233151,41812
233163,81892
233165,40000
233169,64356
233177,96540
233187,58358
233188,55988
233194,41489
233200,40000
233209,40000
233212,43816
233217,44828
233219,40000
233220,52029
233223,40000
233230,40000
233232,40000
233235,40000
233239,40000
233250,96162
233253,45847
233256,43005
233257,86522
233268,42050
233272,40000
233278,44669
233280,44779
233282,40000
233284,56865
233288,40000
233296,40000
233299,67205
233305,57168
233311,63831
233314,40000
233320,60881
233323,90053
233330,51730
233336,54429
233341,40000
233345,62031
233346,40000
233347,40000
233351,40000
233354,40000
233358,84936
233359,41618
233366,53138
233370,47981
233371,40000
233375,46125
233378,40000
233385,40000
233388,50032
233391,59393
233399,43211
233400,53951
233403,59369
233406,46912
233409,62186
233410,72219
233419,70602
233421,40000
233429,50139
233431,49460
233434,40000
233440,49702
233442,69044
233443,40000
233451,43964
233454,67649
233461,54674
233464,50229
233469,40000
233470,44897
233473,85984
233481,40000
233482,57968
233484,42601
233489,41656
233491,62850
233494,40000
233495,55208
233498,40000
233504,57954
233505,52363
233515,40000
233518,45457
233520,82880
233521,41673
233523,80750
233524,41718
233526,40000
233527,49965
233531,40000
233538,44152
233539,52167
233545,40000
233547,97112
233549,50132
233551,40000
233557,40000
233560,60789
233568,48267
233569,70368
233570,51752
233572,51557
233573,40000
233578,44872
233579,85009
233581,40000
233586,60020
233588,89133
233590,40000
233591,44924
233594,80687
233596,72966
233597,48746
233602,59483
233608,67909
233610,80097
233613,69544
233617,67936
233620,47593
233631,57844
233632,77262
233639,53886
233641,76645
233644,48523
233646,54536
233647,84780
233649,40000
233652,66535
233653,40000
233659,47483
233662,80489
233667,40000
233668,53577
233669,40000
233681,40000
233685,43123
233698,64242
233701,76431
233706,40000
233718,50297
233738,60623
233745,40000
233746,40000
233749,69033
233752,57642
233762,40000
233770,52489
233773,49446
233775,54663
233778,50666
233783,40000
233791,53647
233798,81597
233800,73028
233810,45531
233813,40372
233819,54319
233821,78964
233822,40000
233823,46304
233824,42099
233828,66540
233834,49856
233835,62392
233837,40000
233844,40000
233851,40000
233854,40000
233858,51854
233865,40000
233867,40000
233878,57605
233885,40000
233887,67471
233892,44266
233897,52371
233899,68832
233902,48163
233903,40000
233910,55825
233916,46944
233921,50795
233923,65230
233925,57191
233930,40000
233934,53473
233936,48980
233940,40000
233943,57358
233945,47582
233948,60907
233953,40000
233958,59930
233964,52071
233966,89348
233975,57554
233981,52266
233986,40000
233987,40000
233991,72318
233996,55206
233999,40000
234007,40498
234008,43661
234013,61375
234014,58796
234015,47278
234016,67854
234018,40000
234023,40000
234025,40000
234031,70814
234045,56001
234046,70993
234051,43552
234054,64043
234056,75103
234058,58577
234066,42941
234070,69535
234080,47091
234084,62330
234085,40000
234088,60323
234089,40000
234091,47933
234092,41062
234098,73194
234105,68712
234120,60206
234124,66967
234127,44027
234131,58062
234134,67113
234136,47842
234140,47354
234146,40000
234147,81099
234151,40000
234153,40000
234156,60237
234157,51440
234160,45362
234163,86006
234164,40571
234166,81432
234169,65162
234170,59367
234171,85315
234172,51062
234179,56755
234181,40000
234185,40000
234186,61327
234187,49624
234188,84528
234194,69684
234197,46812
234202,73932
234208,52120
234209,64459
234211,91748
234213,40000
234214,40000
234216,46452
234225,42229
234230,47220
234232,41799
234234,40000
234237,50725
234242,51864
234250,58953
234252,87335
234253,76111
234256,49899
234260,40000
234261,95440
234269,51771
234279,72818
234280,54011
234281,40000
234282,50076
234286,40000
234288,66748
234289,40000
234292,88108
234294,50402
234295,40000
234300,55647
234303,41886
234307,40000
234310,68083
234311,63461
234312,55167
234315,40173
234317,40000
234318,56195
234320,43977
234323,50571
234324,82386
234326,40000
234329,44801
234331,40000
234334,72192
234337,56745
234338,40000
234342,44952
234345,45942
234347,40000
234351,40000
234353,40000
234357,51166
234358,47535
234361,48268
234365,60250
234366,52239
234374,66228
234390,54686
234394,84082
234397,40000
234403,40000
234410,40000
234411,40000
234412,87824
234417,52178
234427,58246
234434,42302
234435,70358
234438,59939
234442,46995
234445,49182
234452,53362
234456,49584
234457,52286
234469,47610
234471,51383
234474,62186
234480,56582
234489,40000
234495,40000
234500,66624
234501,40000
234503,40000
234508,40000
234509,82660
234512,51898
234515,42909
234516,64258
234523,71240
234524,40000
234530,40000
234535,63717
234542,61516
234548,40000
234552,40000
234560,79242
234562,50829
234566,40000
234569,69258
234570,45611
234573,40662
234580,40000
234583,40000
234591,40000
234601,40000
234603,40000
234604,47619
234617,40598
234629,41313
234635,40000
234639,50688
234643,40000
234646,40000
234651,85524
234656,40000
234657,66279
234663,48234
234665,40000
234668,53924
234669,42329
234670,49922
234674,47581
234676,56529
234677,53296
234678,42460
234682,53400
234685,63735
234690,61316
234692,62273
234694,40000
234699,40000
234700,40000
234703,58316
234709,58833
234712,40000
234714,40000
234718,40000
234726,61069
234728,47379
234729,40000
234734,74362
234735,80046
234740,45891
234756,57396
234757,46336
234761,40000
234772,52311
234773,51432
234778,62965
234782,73482
234786,59841
234789,40000
234790,48135
234795,67487
234796,70122
234797,40000
234800,40000
234801,57278
234802,40000
234804,40000
234805,52259
234808,67881
234809,43823
234812,40000
234813,46481
234816,51399
234818,50519
234821,40000
234828,45756
234830,43359
234832,46172
234834,64399
234835,51586
234848,40000
234851,48548
234853,40000
234854,86278
234857,48926
234862,45167
234863,50212
234865,59722
234874,53713
234884,40000
234888,73192
234891,42006
234895,69400
234903,40000
234912,71441
234913,40000
234915,40000
234922,60504
234924,59148
234929,65010
234930,52784
234932,80717
234934,52985
234941,66765
234949,46839
234953,40000
234961,40000
234962,49911
234979,40000
234990,61386
234993,40000
234994,58908
234995,42496
234996,40000
234998,46890
235001,40000
235005,40000
235009,40000
235018,40000
235019,71634
235021,40000
235024,74905
235026,40000
235028,40000
235029,69773
235033,40000
235040,41757
235043,56010
235046,54805
235048,40000
235050,77316
235051,40000
235057,69969
235062,41653
235063,70093
235067,44249
235077,62947
235078,48112
235088,73803
235097,40000
235098,63959
235102,77140
235108,72846
235110,56847
235115,44968
235136,43315
235138,40000
235144,40000
235147,41533
235148,79869
235149,66960
235154,44836
235155,47319
235166,53664
235167,87513
235176,40000
235177,65199
235180,59038
235181,61664
235182,66909
235191,43980
235192,53007
235193,71915
235197,46322
235212,87948
235215,40000
235219,56799
235225,49519
235231,68984
235232,53359
235235,86822
235236,66177
235237,40000
235243,74177
235245,47907
235252,83211
235253,44011
235263,40000
235267,51382
235270,40000
235271,54518
235272,40000
235274,40000
235275,40000
235282,40000
235285,45007
235287,41015
235291,45862
235298,72439
235307,40000
235317,79863
235318,40000
235326,66235
235337,40000
235342,45248
235347,40000
235348,69638
235356,40000
235359,60824
235364,88610
235366,40000
235367,70719
235371,49435
235375,40000
235377,83863
235378,40000
235382,74123
235386,40000
235393,57065
235394,40000
235400,40000
235401,51382
235404,68426
235409,40000
235425,49285
235426,64837
235428,57392
235430,40000
235433,40000
235434,64880
235442,73446
235449,56852
235450,56599
235454,51814
235460,57434
235465,83874
235471,40000
235474,58129
235475,62254
235482,65625
235486,44307
235488,40000
235492,51796
235493,40000
235494,72157
235503,59056
235506,40000
235507,40000
235508,55181
235509,43222
235512,40000
235514,40000
235515,40000
235524,90544
235536,45865
235545,40000
235548,40000
235550,40000
235551,52923
235555,40000
235556,42881
235558,40000
235562,70256
235565,40000
235566,61109
235568,61258
235570,50341
235571,49594
235573,62788
235577,40000
235580,40000
235594,48985
235597,40000
235598,40000
235601,40000
235605,40000
235608,40000
235609,53897
235615,67014
235621,47301
235630,40000
235643,58856
235645,107299
235648,40000
235654,64910
235658,57958
235659,51011
235661,81857
235662,70604
235663,41268
235665,41033
235678,79110
235684,48577
235687,40000
235691,40000
235695,40000
235696,47520
235698,40000
235706,40000
235708,40000
235709,40000
235710,82460
235714,41411
235718,40000
235720,40000
235731,40000
235732,40000
235733,40000
235735,40000
235738,40000
235740,86294
235751,40000
235773,47507
235774,40000
235775,90098
235776,40000
235777,66790
235783,56763
235786,73252
235787,62572
235790,44937
235792,40790
235795,45613
235800,40000
235803,41805
235805,40000
235820,42286
235823,73639
235826,67284
235834,65274
235837,40000
235841,40594
235849,47884
235850,40865
235858,40699
235861,40000
235862,68577
235871,68029
235872,40000
235876,40000
235884,44759
235888,76632
235894,58564
235899,49109
235905,79462
235908,40000
235918,40000
235937,48437
235945,46830
235948,40000
235951,44496
235953,40000
235957,57563
235976,40000
235980,57748
235985,40000
235988,59123
235989,61178
235991,56213
235992,51657
236009,40000
236015,52460
236016,62107
236019,66788
236021,40000
236027,40000
236031,40000
236038,40000
236041,66702
236050,64245
236056,56646
236057,65106
236061,43919
236062,40000
236063,66013
236066,71446
236067,47781
236074,56044
236078,42589
236079,40000
236083,48235
236086,40000
236087,40000
236101,57953
236105,40000
236107,54843
236118,41991
236119,84041
236123,40000
236125,59417
236126,43617
236138,45221
236144,63960
236154,65424
236156,42148
236166,40000
236168,50730
236179,52150
236181,40000
236183,56859
236185,65159
236187,45247
236190,49175
236192,49430
236203,40000
236208,55572
236216,59254
236224,41857
236228,40000
236236,40000
236241,41025
236243,60650
236244,51113
236246,51006
236247,48540
236250,40000
236251,57973
236258,49934
236259,79189
236267,45148
236272,40000
236275,40000
236277,64075
236281,63220
236282,43089
236283,55631
236285,40000
236286,45964
236287,54790
236288,51271
236290,40000
236291,47705
236293,40836
236294,47072
236299,59511
236303,40000
236322,44358
236328,40000
236329,46501
236331,75322
236332,61432
236338,65216
236348,60955
236353,89041
236357,53313
236362,44508
236363,42805
236364,40000
236373,59281
236381,72950
236383,40000
236386,40000
236395,87060
236396,54241
236398,43762
236400,40000
236405,40000
236406,40000
236413,59649
236414,40000
236415,40000
236417,68215
236421,57575
236423,48887
236430,78128
236441,58465
236442,59151
236447,59038
236451,40000
236453,40000
236457,66501
236461,110449
236466,54563
236473,48188
236474,40000
236475,54938
236476,54681
236479,77770
236491,50489
236495,64028
236496,40000
236508,42833
236509,78603
236517,55818
236536,68483
236552,65290
236555,61592
236557,41022
236558,40000
236561,61311
236573,64756
236574,54092
236576,40000
236581,75528
236601,40000
236602,75448
236605,66712
236607,75030
236609,52850
236615,58290
236616,78502
236626,76851
236634,54855
236652,69774
236660,40000
236669,72944
236674,40000
236682,56015
236688,81003
236696,51766
236698,40000
236700,40000
236703,61384
236708,70431
236719,41953
236721,40000
236727,78534
236732,43941
236733,58380
236738,40000
236739,40000
236740,41743
236743,40000
236750,40000
236752,71600
236760,63599
236764,46095
236765,56425
236767,40814
236787,63515
236788,49238
236792,45934
236794,65651
236795,41363
236798,40000
236801,53837
236802,55678
236804,95428
236812,64704
236816,47289
236823,62180
236837,49932
236838,40000
236848,40102
236851,50667
236852,58334
236856,45157
236858,40000
236860,55329
236866,45024
236873,67158
236878,75774
236882,40000
236891,40000
236895,82881
236897,40000
236924,40000
236936,40000
236938,70270
236953,106651
236956,40000
236957,50525
236961,40000
236963,52576
236972,69064
236975,40000
236977,82039
236981,59173
236989,40000
236995,40000
236997,57741
237003,59092
237008,40000
237010,57053
237012,43723
237016,64098
237018,46675
237022,40000
237029,70213
237030,68783
237032,40000
237035,40000
237036,62123
237039,71622
237040,40000
237047,85866
237051,44009
237057,40000
237064,49635
237065,67753
237073,40000
237078,40000
237085,40000
237093,40000
237095,40000
237100,65727
237103,77352
237105,40000
237110,40000
237111,54709
237113,58343
237115,40000
237134,48296
237136,60705
237140,40000
237142,40000
237146,49037
237153,40000
237154,61073
237155,40000
237156,40000
237158,66731
237159,40000
237160,83546
237161,40000
237168,62872
237169,46776
237174,79867
237175,53992
237178,48903
237179,54027
237182,40000
237183,51993
237186,55573
237187,70522
237188,40000
237193,40000
237197,69086
237202,67823
237216,40000
237221,40000
237227,40000
237234,53757
237240,56743
237253,74532
237254,56894
237255,51492
237258,50718
237262,56928
237263,40000
237274,40000
237276,42162
237280,89459
237284,48373
237290,40000
237291,44109
237294,51945
237296,48124
237299,43174
237301,40000
237303,40000
237306,60267
237310,40000
237316,56913
237319,70661
237324,50399
237325,62274
237328,48271
237333,48764
237337,69278
237338,70240
237339,40068
237343,58778
237345,48853
237348,40000
237354,74887
237361,73013
237362,45260
237363,51546
237364,40000
237365,40000
237371,40000
237375,40000
237376,49056
237381,84013
237383,62247
237386,45524
237391,52106
237395,67745
237398,43834
237410,46223
237414,53534
237415,53039
237418,72517
237419,53503
237421,40000
237426,69027
237429,83608
237430,40000
237440,40000
237441,63173
237445,49551
237446,43790
237449,40000
237460,43009
237463,52885
237465,79660
237472,40000
237474,41814
237476,52035
237477,53183
237479,41618
237480,40000
237483,40000
237487,42606
237488,51911
237497,40000
237498,69046
237499,55887
237501,40000
237503,40000
237508,40000
237512,68339
237515,49729
237519,52770
237528,40000
237536,40000
237537,44606
237540,40000
237542,108963
237546,61298
237548,61731
237557,40000
237558,56979
237560,40000
237561,76693
237564,40000
237570,55597
237571,45528
237572,59249
237576,40000
237581,76279
237585,81223
237587,47338
237591,40000
237597,42714
237598,43050
237613,47967
237616,57801
237637,94878
237638,40000
237643,71029
237650,106966
237658,52856
237663,65958
237666,63937
237671,59199
237673,40000
237679,44361
237681,46689
237695,71794
237701,52210
237703,65314
237706,40000
